date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,collision_date,weekday,number_of_collisions,total_number_injured,total_number_killed
2018-01-16,2018,01,16,29.1,22.2,1032.0,10.0,3.9,7.0,999.9,36.0,16.0,0.0,999.9,0,2018-01-16,2,617,143,0
2018-01-17,2018,01,17,33.6,29.9,1025.3,6.4,4.5,9.9,15.9,36.0,25.0,0.0,999.9,0,2018-01-17,3,611,137,0
2018-01-18,2018,01,18,24.7,9.2,1017.7,10.0,7.0,9.9,17.1,36.0,18.0,0.03,999.9,0,2018-01-18,4,634,154,1
2018-01-19,2018,01,19,30.4,13.7,1017.0,10.0,4.8,8.9,999.9,37.9,18.0,0.0,999.9,0,2018-01-19,5,599,107,1
2018-01-20,2018,01,20,43.3,21.8,1012.5,10.0,7.7,12.0,22.9,52.0,24.1,0.0,999.9,0,2018-01-20,6,530,141,0
2018-01-21,2018,01,21,46.0,28.3,1019.4,10.0,3.4,7.0,999.9,52.0,37.9,0.0,999.9,0,2018-01-21,7,418,126,1
2018-01-22,2018,01,22,45.1,37.0,1021.1,7.0,3.2,8.0,14.0,50.0,41.0,0.01,999.9,0,2018-01-22,1,559,164,0
2018-01-23,2018,01,23,46.7,43.4,1008.5,4.4,4.4,11.1,19.0,60.1,37.9,0.02,999.9,1,2018-01-23,2,531,156,1
2018-01-24,2018,01,24,41.3,24.4,1011.1,10.0,8.4,17.1,28.0,60.1,33.1,0.28,999.9,0,2018-01-24,3,615,152,0
2018-01-25,2018,01,25,28.2,6.7,1025.7,10.0,7.1,11.1,21.0,44.1,23.0,0.0,999.9,0,2018-01-25,4,602,167,1
2018-01-26,2018,01,26,30.7,4.8,1037.1,10.0,3.2,8.0,14.0,37.9,23.0,0.0,999.9,0,2018-01-26,5,677,191,1
2018-01-27,2018,01,27,42.6,28.2,1031.8,10.0,5.1,9.9,18.1,55.9,26.1,0.0,999.9,0,2018-01-27,6,510,144,0
2018-01-28,2018,01,28,51.2,42.8,1023.9,9.0,3.8,8.0,18.1,55.9,48.0,0.14,999.9,0,2018-01-28,7,412,103,0
2018-01-29,2018,01,29,43.3,28.8,1022.1,10.0,7.0,18.1,24.1,55.0,39.9,0.07,999.9,0,2018-01-29,1,531,139,0
2018-01-30,2018,01,30,33.1,25.6,1015.5,6.1,6.4,11.1,25.1,46.9,28.9,0.09,999.9,0,2018-01-30,2,579,119,0
2018-01-31,2018,01,31,24.9,6.8,1022.1,10.0,6.0,13.0,24.1,36.0,18.0,0.02,999.9,0,2018-01-31,3,596,147,0
2018-02-01,2018,02,01,37.5,21.2,1015.2,9.9,4.3,12.0,22.9,45.0,18.0,0.0,999.9,0,2018-02-01,4,594,129,0
2018-02-02,2018,02,02,31.9,18.1,1014.7,9.2,6.7,13.0,24.1,45.0,21.0,0.23,999.9,0,2018-02-02,5,617,136,2
2018-02-03,2018,02,03,21.8,2.6,1028.5,10.0,7.1,12.0,20.0,41.0,16.0,0.18,999.9,0,2018-02-03,6,478,122,1
2018-02-04,2018,02,04,35.2,20.6,1023.9,8.9,3.9,8.0,24.1,45.0,16.0,0.0,999.9,0,2018-02-04,7,541,168,1
2018-02-05,2018,02,05,36.6,26.0,1013.9,8.1,6.8,13.0,26.0,46.0,28.9,0.96,999.9,0,2018-02-05,1,706,169,2
2018-02-06,2018,02,06,31.0,13.5,1026.8,10.0,3.4,8.9,999.9,39.9,26.1,0.0,999.9,0,2018-02-06,2,545,128,0
2018-02-07,2018,02,07,32.9,25.0,1030.5,6.4,5.5,11.1,22.0,45.0,26.1,0.0,999.9,1,2018-02-07,3,653,179,1
2018-02-08,2018,02,08,31.0,18.2,1023.5,10.0,6.0,11.1,24.1,45.0,25.0,0.85,999.9,0,2018-02-08,4,616,155,0
2018-02-09,2018,02,09,29.9,14.7,1032.5,10.0,4.5,8.9,18.1,35.1,25.0,0.0,999.9,0,2018-02-09,5,583,145,0
2018-02-10,2018,02,10,43.0,37.6,1026.2,7.3,2.5,7.0,15.9,50.0,26.1,0.0,999.9,1,2018-02-10,6,549,151,0
2018-02-11,2018,02,11,48.3,47.3,1014.0,3.5,2.7,8.0,999.9,62.1,39.0,0.88,999.9,0,2018-02-11,7,479,154,0
2018-02-12,2018,02,12,48.4,36.6,1023.7,8.8,5.5,12.0,19.0,62.1,39.9,0.91,999.9,0,2018-02-12,1,543,121,0
2018-02-13,2018,02,13,32.1,12.5,1040.6,10.0,5.0,8.9,15.9,39.0,26.1,0.0,999.9,0,2018-02-13,2,613,146,1
2018-02-14,2018,02,14,41.1,29.8,1028.1,10.0,3.8,8.9,15.9,53.1,26.1,0.01,999.9,0,2018-02-14,3,671,158,1
2018-02-15,2018,02,15,51.0,44.3,1013.3,7.1,4.1,8.9,999.9,60.1,35.1,0.11,999.9,0,2018-02-15,4,645,148,0
2018-02-16,2018,02,16,55.3,49.2,1004.6,8.4,5.0,8.9,24.1,62.1,43.0,0.17,999.9,0,2018-02-16,5,582,138,0
2018-02-17,2018,02,17,34.5,18.7,1024.9,9.3,5.2,11.1,22.0,42.1,28.0,0.04,999.9,1,2018-02-17,6,604,142,2
2018-02-18,2018,02,18,37.2,27.4,1023.6,7.1,4.7,9.9,18.1,44.1,28.0,0.53,999.9,1,2018-02-18,7,472,153,0
2018-02-19,2018,02,19,42.5,31.4,1031.8,9.8,3.8,7.0,14.0,48.9,33.1,0.01,3.1,0,2018-02-19,1,435,105,0
2018-02-20,2018,02,20,54.4,50.1,1026.2,5.7,4.5,9.9,18.1,66.9,36.0,0.04,999.9,0,2018-02-20,2,535,149,1
2018-02-21,2018,02,21,65.9,56.8,1024.9,9.5,4.9,11.1,19.0,78.1,46.9,0.0,999.9,0,2018-02-21,3,601,162,1
2018-02-22,2018,02,22,48.7,39.0,1032.6,8.4,6.8,9.9,20.0,78.1,37.0,0.06,999.9,0,2018-02-22,4,550,133,0
2018-02-23,2018,02,23,37.6,34.1,1036.4,7.4,5.9,11.1,14.0,39.9,35.6,0.17,999.9,0,2018-02-23,5,548,141,0
2018-02-24,2018,02,24,46.1,40.5,1021.7,8.5,4.5,12.0,19.0,55.0,39.9,0.06,999.9,0,2018-02-24,6,540,167,0
2018-02-25,2018,02,25,42.4,39.8,1017.8,6.5,5.6,12.0,18.1,55.0,39.9,0.58,999.9,0,2018-02-25,7,448,140,0
2018-02-26,2018,02,26,45.7,34.8,1018.9,8.4,3.5,7.0,999.9,52.0,39.9,0.23,999.9,0,2018-02-26,1,557,108,0
2018-02-27,2018,02,27,46.5,21.0,1026.3,10.0,3.6,7.0,999.9,55.9,39.0,0.0,999.9,0,2018-02-27,2,631,141,2
2018-02-28,2018,02,28,49.7,28.3,1018.8,10.0,4.7,8.9,22.9,61.0,39.0,0.0,999.9,0,2018-02-28,3,654,160,1
2018-03-01,2018,03,01,55.6,37.8,1009.9,10.0,4.2,8.0,999.9,61.0,42.1,0.0,999.9,0,2018-03-01,4,619,147,2
2018-03-02,2018,03,02,39.8,36.6,997.0,3.6,8.0,18.1,29.9,54.0,33.8,1.3,999.9,0,2018-03-02,5,884,217,3
2018-03-03,2018,03,03,40.3,28.0,1012.0,10.0,9.2,15.9,27.0,48.9,34.0,0.94,999.9,0,2018-03-03,6,609,154,0
2018-03-04,2018,03,04,40.8,25.4,1019.1,10.0,8.8,14.0,27.0,48.9,36.0,0.0,999.9,0,2018-03-04,7,457,122,0
2018-03-05,2018,03,05,37.0,21.5,1017.5,10.0,6.1,9.9,20.0,44.1,33.1,0.0,999.9,0,2018-03-05,1,616,121,2
2018-03-06,2018,03,06,38.6,24.1,1016.9,10.0,4.2,11.1,15.9,46.9,32.0,0.0,999.9,0,2018-03-06,2,676,162,0
2018-03-07,2018,03,07,35.6,31.7,1008.8,5.2,8.7,17.1,28.9,46.9,32.0,0.11,999.9,1,2018-03-07,3,517,140,1
2018-03-08,2018,03,08,35.7,28.0,1005.2,9.3,5.8,11.1,18.1,39.0,33.1,1.3,999.9,0,2018-03-08,4,633,146,0
2018-03-09,2018,03,09,35.3,21.7,1006.3,10.0,6.3,12.0,22.0,42.1,30.0,0.0,3.1,0,2018-03-09,5,751,163,0
2018-03-10,2018,03,10,35.7,19.9,1012.3,10.0,7.7,12.0,22.0,42.1,30.0,0.0,2.0,0,2018-03-10,6,567,122,2
2018-03-11,2018,03,11,37.7,18.8,1017.2,10.0,4.7,8.0,17.1,45.0,30.9,0.0,999.9,0,2018-03-11,7,465,143,0
2018-03-12,2018,03,12,37.8,24.4,1015.3,10.0,6.6,12.0,19.0,45.0,32.0,0.0,999.9,0,2018-03-12,1,679,142,1
2018-03-13,2018,03,13,35.8,29.6,1004.3,6.2,7.5,13.0,22.0,43.0,32.0,0.29,999.9,1,2018-03-13,2,578,147,1
2018-03-14,2018,03,14,34.8,19.7,1002.7,10.0,9.1,15.9,27.0,41.0,30.9,0.07,999.9,0,2018-03-14,3,652,133,0
2018-03-15,2018,03,15,36.8,20.5,1001.1,9.1,9.3,14.0,27.0,48.0,30.9,0.01,999.9,0,2018-03-15,4,689,211,1
2018-03-16,2018,03,16,35.9,20.3,1005.6,10.0,8.4,14.0,26.0,48.0,32.0,0.0,999.9,0,2018-03-16,5,753,182,0
2018-03-17,2018,03,17,35.6,11.7,1010.1,10.0,7.9,12.0,21.0,48.0,27.0,0.0,999.9,0,2018-03-17,6,562,129,1
2018-03-18,2018,03,18,36.2,5.8,1012.0,10.0,5.6,13.0,22.9,48.0,27.0,0.0,999.9,0,2018-03-18,7,526,159,0
2018-03-19,2018,03,19,39.4,10.8,1012.9,10.0,4.3,11.1,15.0,46.9,28.0,0.0,999.9,0,2018-03-19,1,686,147,1
2018-03-20,2018,03,20,35.0,8.8,1013.2,10.0,7.1,11.1,20.0,46.9,30.0,0.0,999.9,0,2018-03-20,2,597,167,0
2018-03-21,2018,03,21,34.6,24.9,1006.2,4.7,9.6,18.1,28.0,39.0,30.0,0.01,999.9,1,2018-03-21,3,477,118,0
2018-03-22,2018,03,22,37.7,26.9,1008.5,5.0,6.8,13.0,20.0,50.0,30.9,1.04,999.9,0,2018-03-22,4,760,164,0
2018-03-23,2018,03,23,41.6,20.8,1015.2,10.0,4.8,8.9,18.1,50.0,32.0,0.06,7.9,0,2018-03-23,5,732,156,1
2018-03-24,2018,03,24,42.0,18.7,1018.2,10.0,5.2,8.0,999.9,51.1,35.1,0.0,1.2,0,2018-03-24,6,550,135,0
2018-03-25,2018,03,25,39.5,21.7,1025.8,10.0,6.9,14.0,24.1,51.1,33.1,0.0,999.9,0,2018-03-25,7,491,148,0
2018-03-26,2018,03,26,40.6,20.3,1037.5,10.0,5.5,8.9,22.9,50.0,33.1,0.0,999.9,0,2018-03-26,1,710,200,1
2018-03-27,2018,03,27,39.8,21.8,1034.0,10.0,3.2,7.0,999.9,50.0,34.0,0.0,999.9,0,2018-03-27,2,627,136,1
2018-03-28,2018,03,28,43.9,33.7,1019.0,8.4,3.6,7.0,15.0,52.0,34.0,0.04,999.9,0,2018-03-28,3,629,146,0
2018-03-29,2018,03,29,50.8,44.8,1016.2,6.2,2.4,8.0,999.9,53.1,37.9,0.03,999.9,0,2018-03-29,4,613,163,0
2018-03-30,2018,03,30,52.5,46.3,1007.4,6.0,3.3,9.9,18.1,62.1,48.0,0.03,999.9,0,2018-03-30,5,580,132,1
2018-03-31,2018,03,31,46.6,21.5,1021.1,10.0,5.4,12.0,22.0,62.1,39.0,0.03,999.9,0,2018-03-31,6,589,199,0
2018-04-01,2018,04,01,51.1,27.8,1016.3,10.0,5.7,11.1,19.0,60.1,39.0,0.0,999.9,0,2018-04-01,7,399,138,0
2018-04-02,2018,04,02,39.4,25.8,1019.2,7.4,5.7,11.1,17.1,60.1,33.1,0.46,999.9,1,2018-04-02,1,562,133,0
2018-04-03,2018,04,03,40.6,34.1,1021.0,7.2,3.5,9.9,999.9,43.0,33.1,0.13,5.1,0,2018-04-03,2,551,133,0
2018-04-04,2018,04,04,46.7,39.0,1004.2,3.9,6.0,15.9,35.0,55.9,39.0,0.26,999.9,1,2018-04-04,3,554,118,1
2018-04-05,2018,04,05,40.2,13.9,1015.1,10.0,9.3,15.0,28.9,55.9,34.0,0.04,999.9,0,2018-04-05,4,531,120,0
2018-04-06,2018,04,06,44.8,25.0,1015.3,9.4,4.7,12.0,22.0,62.1,34.0,0.0,999.9,0,2018-04-06,5,515,189,0
2018-04-07,2018,04,07,45.7,23.7,1009.4,10.0,5.5,9.9,20.0,62.1,37.0,0.11,999.9,0,2018-04-07,6,487,136,0
2018-04-08,2018,04,08,38.6,13.9,1012.2,10.0,7.4,14.0,22.9,48.9,32.0,0.0,999.9,0,2018-04-08,7,468,95,1
2018-04-09,2018,04,09,38.0,15.2,1020.4,10.0,5.4,9.9,19.0,48.9,32.0,0.0,999.9,0,2018-04-09,1,625,146,1
2018-04-10,2018,04,10,42.9,28.2,1020.7,8.6,4.5,8.9,17.1,51.1,32.0,0.01,999.9,0,2018-04-10,2,668,187,0
2018-04-11,2018,04,11,44.2,20.3,1021.3,10.0,3.4,6.0,15.0,51.1,37.9,0.0,999.9,0,2018-04-11,3,612,156,0
2018-04-12,2018,04,12,51.5,33.2,1016.8,10.0,3.8,8.0,20.0,63.0,37.0,0.0,999.9,0,2018-04-12,4,610,148,0
2018-04-13,2018,04,13,67.3,41.9,1010.7,10.0,5.7,9.9,20.0,82.0,46.0,0.0,999.9,0,2018-04-13,5,755,185,0
2018-04-14,2018,04,14,67.9,48.3,1012.9,9.8,5.0,9.9,17.1,82.0,53.1,0.0,999.9,0,2018-04-14,6,624,213,0
2018-04-15,2018,04,15,42.8,33.6,1024.3,9.2,10.6,15.9,27.0,52.0,37.9,0.0,999.9,0,2018-04-15,7,510,153,0
2018-04-16,2018,04,16,45.5,42.0,1004.9,4.7,11.5,18.1,38.1,59.0,37.4,1.68,999.9,1,2018-04-16,1,741,172,1
2018-04-17,2018,04,17,44.6,30.7,1003.6,10.0,7.7,14.0,24.1,60.1,39.0,1.61,999.9,0,2018-04-17,2,600,147,0
2018-04-18,2018,04,18,43.9,26.0,1008.1,10.0,6.2,14.0,24.1,55.0,37.0,0.0,999.9,0,2018-04-18,3,662,128,1
2018-04-19,2018,04,19,45.0,33.7,1007.2,9.3,5.7,9.9,25.1,55.0,37.0,0.07,999.9,0,2018-04-19,4,706,145,0
2018-04-20,2018,04,20,42.0,22.8,1019.9,10.0,7.9,13.0,25.1,50.0,37.0,0.08,999.9,0,2018-04-20,5,707,185,1
2018-04-21,2018,04,21,48.3,22.2,1027.7,10.0,5.3,8.0,15.9,63.0,37.0,0.0,999.9,0,2018-04-21,6,584,167,1
2018-04-22,2018,04,22,54.5,17.7,1028.1,10.0,4.2,8.9,17.1,66.9,39.0,0.0,999.9,0,2018-04-22,7,568,174,0
2018-04-23,2018,04,23,54.7,27.8,1030.4,10.0,3.5,8.9,15.0,68.0,44.1,0.0,999.9,0,2018-04-23,1,675,180,4
2018-04-24,2018,04,24,55.6,38.4,1028.2,9.9,3.6,8.9,18.1,68.0,46.0,0.0,999.9,0,2018-04-24,2,671,165,1
2018-04-25,2018,04,25,56.3,53.3,1014.9,5.6,4.3,8.9,17.1,66.0,46.0,0.54,999.9,0,2018-04-25,3,626,149,0
2018-04-26,2018,04,26,59.7,47.6,1006.3,6.9,3.6,8.9,19.0,70.0,52.0,0.56,999.9,1,2018-04-26,4,729,193,0
2018-04-27,2018,04,27,55.7,44.6,1010.5,8.1,2.6,6.0,999.9,70.0,51.1,0.1,999.9,0,2018-04-27,5,690,131,2
2018-04-28,2018,04,28,56.4,48.6,1008.9,7.7,2.4,8.0,20.0,68.0,50.0,0.05,999.9,0,2018-04-28,6,604,157,1
2018-04-29,2018,04,29,52.7,41.6,1012.5,9.3,4.0,8.0,22.0,57.0,48.2,0.18,999.9,0,2018-04-29,7,505,157,2
2018-04-30,2018,04,30,48.0,31.6,1016.2,10.0,5.9,8.9,21.0,59.0,44.1,0.08,999.9,0,2018-04-30,1,656,176,0
2018-05-01,2018,05,01,61.1,31.0,1017.1,10.0,3.3,8.0,17.1,80.1,44.1,0.0,999.9,0,2018-05-01,2,713,164,2
2018-05-02,2018,05,02,77.0,34.6,1017.1,10.0,4.7,8.9,27.0,89.1,64.9,0.0,999.9,0,2018-05-02,3,792,177,0
2018-05-03,2018,05,03,80.9,48.8,1014.7,9.8,5.8,12.0,21.0,91.9,64.9,0.0,999.9,0,2018-05-03,4,790,200,1
2018-05-04,2018,05,04,76.3,63.2,1012.7,9.7,1.9,6.0,999.9,91.9,70.0,0.02,999.9,0,2018-05-04,5,723,193,1
2018-05-05,2018,05,05,70.6,42.8,1015.5,10.0,4.8,8.9,20.0,84.0,61.0,0.0,999.9,0,2018-05-05,6,602,191,0
2018-05-06,2018,05,06,63.8,47.2,1015.5,10.0,3.9,9.9,19.0,75.9,59.0,0.0,999.9,0,2018-05-06,7,495,156,0
2018-05-07,2018,05,07,62.5,49.3,1016.4,10.0,1.5,5.1,999.9,75.0,54.0,0.0,999.9,0,2018-05-07,1,695,194,1
2018-05-08,2018,05,08,61.7,48.3,1023.5,10.0,1.8,5.1,999.9,77.0,53.1,0.0,999.9,0,2018-05-08,2,736,211,0
2018-05-09,2018,05,09,63.0,46.8,1021.2,9.0,1.8,8.0,999.9,77.0,53.1,0.0,999.9,0,2018-05-09,3,711,159,0
2018-05-10,2018,05,10,59.4,51.9,1014.9,9.5,2.2,8.0,999.9,77.0,54.0,0.0,999.9,0,2018-05-10,4,663,205,0
2018-05-11,2018,05,11,64.2,44.9,1013.8,8.9,2.8,5.1,999.9,73.0,54.0,0.25,999.9,0,2018-05-11,5,805,222,0
2018-05-12,2018,05,12,58.0,45.8,1019.2,8.7,2.7,7.0,999.9,73.0,52.0,0.06,999.9,0,2018-05-12,6,602,150,0
2018-05-13,2018,05,13,52.9,49.8,1020.3,8.5,2.2,7.0,999.9,63.0,51.1,0.16,999.9,0,2018-05-13,7,529,191,0
2018-05-14,2018,05,14,58.0,53.2,1016.2,5.9,1.2,6.0,999.9,70.0,51.8,0.13,999.9,0,2018-05-14,1,689,174,0
2018-05-15,2018,05,15,69.5,61.8,1011.0,6.3,2.6,8.9,21.0,88.0,52.0,0.03,999.9,1,2018-05-15,2,778,183,0
2018-05-16,2018,05,16,62.4,58.2,1017.7,7.4,2.5,8.0,999.9,66.9,57.9,0.58,999.9,0,2018-05-16,3,686,167,0
2018-05-17,2018,05,17,61.2,58.5,1016.6,4.2,1.3,4.1,999.9,71.1,55.4,0.54,999.9,0,2018-05-17,4,732,204,0
2018-05-18,2018,05,18,64.3,51.8,1023.2,9.3,4.3,9.9,20.0,71.1,55.9,0.02,999.9,0,2018-05-18,5,616,144,2
2018-05-19,2018,05,19,53.8,46.0,1025.0,5.5,4.6,8.9,17.1,59.0,48.2,0.15,999.9,0,2018-05-19,6,583,177,0
2018-05-20,2018,05,20,67.5,60.9,1014.8,5.9,2.7,8.0,15.0,81.0,48.9,0.5,999.9,0,2018-05-20,7,578,168,0
2018-05-21,2018,05,21,68.1,49.9,1020.4,10.0,2.4,7.0,17.1,81.0,55.9,0.0,999.9,0,2018-05-21,1,626,195,1
2018-05-22,2018,05,22,63.0,51.1,1020.3,8.4,1.0,7.0,999.9,79.0,55.0,0.0,999.9,0,2018-05-22,2,689,148,0
2018-05-23,2018,05,23,66.7,57.5,1014.1,5.9,1.2,5.1,999.9,81.0,55.0,0.58,999.9,0,2018-05-23,3,729,239,0
2018-05-24,2018,05,24,73.2,46.6,1018.2,10.0,2.2,7.0,999.9,82.9,59.0,0.29,999.9,0,2018-05-24,4,770,215,1
2018-05-25,2018,05,25,75.3,50.6,1015.5,9.9,4.5,8.0,15.0,86.0,63.0,0.0,999.9,0,2018-05-25,5,799,210,0
2018-05-26,2018,05,26,79.9,64.5,1009.5,9.6,2.7,8.0,15.9,89.1,64.9,0.0,999.9,0,2018-05-26,6,601,225,2
2018-05-27,2018,05,27,67.2,60.5,1014.4,7.8,5.8,13.0,22.0,89.1,57.9,0.09,999.9,0,2018-05-27,7,487,167,1
2018-05-28,2018,05,28,60.4,53.3,1018.3,9.7,2.7,11.1,18.1,80.1,55.9,0.35,999.9,0,2018-05-28,1,409,164,1
2018-05-29,2018,05,29,72.8,61.9,1015.3,8.4,1.2,4.1,999.9,89.1,55.9,0.0,999.9,0,2018-05-29,2,809,168,1
2018-05-30,2018,05,30,70.0,62.3,1018.5,8.0,2.3,5.1,999.9,89.1,62.1,0.0,999.9,0,2018-05-30,3,708,152,0
2018-05-31,2018,05,31,64.8,60.4,1018.1,7.1,2.0,6.0,999.9,78.1,61.0,0.0,999.9,0,2018-05-31,4,698,154,0
2018-06-01,2018,06,01,70.2,66.2,1009.8,3.6,1.0,4.1,999.9,81.0,63.0,0.11,999.9,0,2018-06-01,5,751,167,0
2018-06-02,2018,06,02,76.8,68.2,1007.0,8.7,2.5,6.0,999.9,87.1,64.9,0.26,999.9,0,2018-06-02,6,622,186,0
2018-06-03,2018,06,03,64.0,55.7,1014.8,9.4,5.2,11.1,17.1,87.1,59.0,0.09,999.9,0,2018-06-03,7,525,151,0
2018-06-04,2018,06,04,58.8,51.9,1008.8,8.1,3.4,8.0,999.9,71.1,51.1,0.39,999.9,0,2018-06-04,1,698,157,0
2018-06-05,2018,06,05,65.6,52.2,1005.3,9.5,2.7,8.0,20.0,75.0,51.1,0.01,999.9,0,2018-06-05,2,688,178,1
2018-06-06,2018,06,06,63.8,48.8,1009.6,10.0,2.3,4.1,999.9,75.0,57.9,0.0,999.9,0,2018-06-06,3,651,169,0
2018-06-07,2018,06,07,63.6,53.2,1018.5,10.0,2.7,6.0,999.9,71.1,57.9,0.0,999.9,0,2018-06-07,4,693,185,0
2018-06-08,2018,06,08,69.1,58.1,1020.4,10.0,2.3,5.1,999.9,82.0,60.1,0.0,999.9,0,2018-06-08,5,757,198,1
2018-06-09,2018,06,09,74.4,56.2,1019.0,10.0,2.1,5.1,999.9,82.9,60.1,0.0,999.9,0,2018-06-09,6,706,197,1
2018-06-10,2018,06,10,68.3,53.2,1017.7,10.0,0.6,4.1,999.9,82.9,62.1,0.0,999.9,0,2018-06-10,7,533,197,0
2018-06-11,2018,06,11,63.9,50.3,1017.1,9.9,2.5,7.0,999.9,73.0,57.9,0.01,999.9,0,2018-06-11,1,686,185,1
2018-06-12,2018,06,12,64.6,46.8,1022.5,10.0,2.7,8.0,999.9,75.0,57.0,0.0,999.9,0,2018-06-12,2,720,164,1
2018-06-13,2018,06,13,68.7,60.5,1015.3,9.0,2.7,6.0,999.9,78.1,57.0,0.0,999.9,0,2018-06-13,3,706,159,0
2018-06-14,2018,06,14,75.8,55.1,1007.8,9.9,6.4,11.1,20.0,84.0,63.0,0.04,999.9,0,2018-06-14,4,833,199,1
2018-06-15,2018,06,15,70.2,50.2,1012.9,10.0,3.5,7.0,999.9,84.0,63.0,0.0,999.9,0,2018-06-15,5,728,234,0
2018-06-16,2018,06,16,73.1,50.2,1016.2,10.0,1.6,5.1,999.9,84.9,63.0,0.0,999.9,0,2018-06-16,6,677,216,1
2018-06-17,2018,06,17,77.5,52.6,1017.5,10.0,1.5,5.1,999.9,91.0,64.0,0.0,999.9,0,2018-06-17,7,627,179,3
2018-06-18,2018,06,18,80.9,65.1,1014.9,9.0,3.9,6.0,999.9,91.0,66.0,0.0,999.9,0,2018-06-18,1,808,247,2
2018-06-19,2018,06,19,80.6,65.5,1008.2,8.7,4.3,7.0,17.1,91.0,73.0,0.15,999.9,0,2018-06-19,2,812,196,1
2018-06-20,2018,06,20,75.9,54.2,1011.0,10.0,1.6,4.1,999.9,88.0,69.1,0.07,999.9,0,2018-06-20,3,698,184,0
2018-06-21,2018,06,21,74.0,62.4,1007.9,7.4,1.9,6.0,999.9,82.9,64.9,0.68,999.9,0,2018-06-21,4,815,232,0
2018-06-22,2018,06,22,71.0,59.8,1014.0,10.0,3.1,7.0,999.9,82.9,64.9,0.59,999.9,0,2018-06-22,5,728,184,1
2018-06-23,2018,06,23,64.2,58.2,1012.3,9.0,4.9,9.9,17.1,75.0,62.1,0.1,999.9,0,2018-06-23,6,513,137,1
2018-06-24,2018,06,24,72.3,65.0,1009.4,7.6,1.5,5.1,999.9,84.0,62.1,0.0,999.9,0,2018-06-24,7,553,164,2
2018-06-25,2018,06,25,74.1,57.7,1013.8,9.9,4.2,8.0,15.9,84.0,66.0,0.0,999.9,0,2018-06-25,1,733,204,1
2018-06-26,2018,06,26,70.5,52.1,1023.0,10.0,3.5,6.0,999.9,81.0,61.0,0.0,999.9,0,2018-06-26,2,762,233,0
2018-06-27,2018,06,27,69.3,59.1,1019.0,9.8,3.0,6.0,999.9,78.1,61.0,0.0,999.9,0,2018-06-27,3,540,142,0
2018-06-28,2018,06,28,73.3,69.7,1010.2,6.8,2.3,9.9,15.0,82.9,66.0,0.31,999.9,1,2018-06-28,4,737,183,1
2018-06-29,2018,06,29,79.0,64.6,1013.0,9.8,2.6,7.0,999.9,89.1,70.0,1.06,999.9,0,2018-06-29,5,845,226,1
2018-06-30,2018,06,30,83.1,59.4,1016.6,10.0,1.4,5.1,999.9,93.0,70.0,0.0,999.9,0,2018-06-30,6,651,165,1
2018-07-01,2018,07,01,86.4,67.6,1016.2,9.3,2.1,7.0,999.9,96.1,72.0,0.0,999.9,0,2018-07-01,7,563,177,3
2018-07-02,2018,07,02,86.6,69.4,1017.1,8.3,2.8,7.0,999.9,96.1,79.0,0.0,999.9,0,2018-07-02,1,719,185,0
2018-07-03,2018,07,03,82.5,74.4,1020.4,6.3,0.8,6.0,999.9,91.9,78.1,0.0,999.9,0,2018-07-03,2,678,164,1
2018-07-04,2018,07,04,80.4,73.0,1024.6,6.7,0.5,4.1,999.9,91.9,77.0,0.01,999.9,0,2018-07-04,3,406,141,0
2018-07-05,2018,07,05,81.0,72.2,1024.6,8.9,2.5,6.0,999.9,90.0,75.9,0.0,999.9,0,2018-07-05,4,720,190,1
2018-07-06,2018,07,06,78.2,71.0,1018.1,8.7,3.6,7.0,17.1,90.0,73.9,0.06,999.9,1,2018-07-06,5,654,175,1
2018-07-07,2018,07,07,70.3,47.6,1025.2,10.0,4.8,11.1,20.0,80.1,62.1,0.17,999.9,0,2018-07-07,6,526,162,0
2018-07-08,2018,07,08,71.3,51.4,1027.1,10.0,1.5,6.0,999.9,84.0,62.1,0.0,999.9,0,2018-07-08,7,545,185,2
2018-07-09,2018,07,09,75.7,54.9,1022.6,10.0,2.2,6.0,999.9,87.1,62.1,0.0,999.9,0,2018-07-09,1,672,165,0
2018-07-10,2018,07,10,80.8,58.8,1014.1,10.0,3.2,8.9,15.0,93.0,66.9,0.0,999.9,0,2018-07-10,2,727,222,0
2018-07-11,2018,07,11,80.9,63.3,1012.6,10.0,2.8,6.0,999.9,93.0,72.0,0.0,999.9,0,2018-07-11,3,627,161,1
2018-07-12,2018,07,12,74.3,60.4,1020.4,9.3,1.0,6.0,999.9,88.0,64.0,0.71,999.9,1,2018-07-12,4,642,187,2
2018-07-13,2018,07,13,75.5,58.8,1023.1,10.0,1.5,4.1,999.9,84.0,64.0,0.0,999.9,0,2018-07-13,5,726,200,1
2018-07-14,2018,07,14,78.5,59.7,1019.7,10.0,3.0,6.0,999.9,88.0,68.0,0.0,999.9,0,2018-07-14,6,577,209,0
2018-07-15,2018,07,15,75.5,67.7,1015.8,7.8,3.1,8.9,19.0,88.0,69.1,1.0,999.9,1,2018-07-15,7,564,160,1
2018-07-16,2018,07,16,81.5,70.6,1014.3,9.1,2.1,6.0,999.9,90.0,69.1,0.64,999.9,0,2018-07-16,1,719,185,0
2018-07-17,2018,07,17,79.2,72.0,1011.1,7.2,3.0,14.0,22.9,86.0,69.8,0.0,999.9,1,2018-07-17,2,680,192,0
